,AU,C,CU,IF,M,RB,SC,TA
2024-06-14,-0.5822002935423093,0.2802409890097961,0.2513001063680811,-0.40715576908226736,-0.24874894270570191,0.0,-0.25586934352993607,-0.36387273111868623
2024-06-17,-0.511501000706266,0.24418330959177859,0.22264234380967934,-0.39090933221066376,-0.2129442777401875,-0.24844094869505107,-0.22923107820490257,-0.3071893191552376
2024-06-18,-0.48891610421686876,0.27532339117712445,0.2170545354837417,-0.37962724640321266,-0.24790468110311342,-0.24439276500201063,-0.2186610073470166,-0.29551901513734374
2024-06-19,-0.40851158876429383,0.28366146877772125,0.2322146146405828,-0.40583235054725636,-0.24928709734945617,-0.2603445932786308,-0.22967369577398558,-0.30166786055042766
2024-06-20,-0.3983903517538141,0.2943182956544174,0.2316814772825585,-0.42018651499843346,-0.2500212319691515,-0.2579544565426002,-0.22340744444393748,-0.29930899455817545
2024-06-21,-0.4352583919405612,0.3305263405057766,0.2561471028655851,-0.4659371191044546,-0.2641105658480078,-0.28641204271976184,0.0,-0.3366863393397395
2024-06-24,-0.38580788506115765,0.285583133349923,0.261396549242732,-0.416801478267706,-0.23605562354766943,-0.25697822870401105,-0.2362684831909136,-0.30233048720167777
2024-06-25,-0.39128657290734875,0.29635048081187987,0.24576385306912713,-0.49518988911224354,-0.23751376603003596,-0.25234374354043,-0.24206662180445546,-0.3041108959400365
2024-06-26,-0.3536596288279073,0.29806404523675867,0.23184185407470861,-0.5047839527688803,-0.23945400076881357,-0.259212824851195,-0.2348142339917615,-0.30998974457279144
2024-06-27,-0.3342772998252376,0.42035105425885805,0.23056601884386493,-0.47793674374226697,-0.24054097253448956,-0.2587598133527556,-0.22159507774694992,-0.27464448665462726
2024-06-28,-0.34494077379787974,0.417178945736684,0.217352027120737,-0.48745812275453954,-0.24342577534452,-0.2626178297493927,-0.20499192514768091,-0.27383200533706903
2024-07-01,-0.35211166927658266,0.41235030823598745,0.20534308448967353,-0.47247008616827957,-0.2597294610974874,-0.2629544189254175,-0.2057493820924831,-0.28888641367558154
2024-07-02,-0.360091425604005,0.3845259930533105,0.20844333920851368,-0.4652793449581405,-0.2653924010763297,-0.2765054628363527,-0.21469077012035756,0.29180466079557116
2024-07-03,-0.42459947648998886,0.43021606301424764,0.2398116146878794,-0.5331550465126632,-0.2736212827820143,-0.31807648001729577,-0.24694323352722208,0.0
2024-07-04,-0.42277600937658827,0.4330987165277922,0.22835663537586573,-0.53400852555846,-0.287088824760841,-0.3184308634961504,-0.24186660443746505,0.0
2024-07-05,-0.4086712539387117,0.4285395428491377,0.22594580555453592,-0.5483979696285481,-0.2899822777368035,-0.32841766712867826,-0.23066777472790165,0.0
2024-07-08,-0.4482672905948002,0.47920568864424834,-0.26240441118924157,-0.6354896077702513,0.0,-0.3620945955147913,-0.25893067353714766,0.0
2024-07-09,0.45579043635549815,0.49909986347319685,-0.26000436292667395,-0.6013855354590787,0.0,-0.3746709113839734,-0.24658776843537275,0.0
2024-07-10,0.415366419305308,0.48926650324908805,-0.2637688858685726,-0.6008866186514975,0.0,-0.3547021424839635,-0.2584943948803449,0.0
2024-07-11,0.40082294192926754,0.47036272414920205,-0.24777260387140598,-0.6330051341199782,0.0,-0.32381447732034246,-0.24889918869235783,0.0
2024-07-12,0.38474490457261123,0.3586634777303036,-0.2608089649908534,-0.7256222929302916,0.0,-0.38374951981023986,-0.2604838990268873,0.0
2024-07-15,0.3504241774244521,0.3658040172604374,-0.2606827008320127,-0.7270862744032365,0.0,-0.4050789239442374,-0.252234963481059,0.0
2024-07-16,0.3307063007289686,0.34127357998694313,-0.26362258166506636,-0.7026676602855673,0.0,-0.38444024164790175,-0.2504522017878089,0.0
2024-07-17,0.3410476074383173,0.3249469239561703,-0.2503221334201116,-0.6863425008784674,0.0,-0.3963341168078659,-0.2481687814293262,0.0
2024-07-18,0.34354746737538305,0.32666366207029895,-0.23889928813166827,-0.6905798403623505,0.0,-0.39587995098050516,-0.23761075383684818,0.0
2024-07-19,0.36575964185623167,0.3225650765899951,-0.23647511147920117,-0.6493792910082685,0.0,-0.3527131815604526,-0.24451273480036204,0.0
2024-07-22,0.3656252652815805,0.32611967349479737,-0.23321098129820855,-0.6524692262033343,0.0,-0.3563896358986879,-0.24824187845433954,0.0
2024-07-23,0.35276179055204737,0.3227000911764301,-0.24768494555613496,-0.642665879164217,0.0,-0.37083200656980503,-0.24540227895074684,0.0
2024-07-24,0.3330887173770828,0.2834854731221321,-0.21653385220498533,-0.5640261025073937,-0.2314244080495927,-0.33715680266881054,-0.21765104410786756,0.0
2024-07-25,0.3547957363248202,0.27500191531078394,-0.19677061880541163,-0.599788378770417,-0.23494415168895588,-0.3232360358338312,-0.23459355882514055,0.0
2024-07-26,0.3502183400212881,0.2681996745796118,-0.20433642904116947,-0.5620756392243109,-0.251415682585507,-0.32320523453764655,-0.26538257941469034,0.0
2024-07-29,0.4094088886474354,0.31229051437727506,-0.24359012065005026,-0.6552579264581561,-0.29495377438697107,0.0,-0.3092975583222635,0.0
2024-07-30,0.3983765207186482,0.2900460043618463,-0.22583521653117322,-0.5824542546410413,-0.2862992371815221,0.0,-0.3178549549069593,0.0
2024-07-31,0.3708812069345029,0.2911282364158145,-0.2233090302058846,-0.4903944993118251,-0.30681513443854636,0.0,-0.32224184396749905,0.0
2024-08-01,0.0,0.35818290474899883,-0.2890381084756493,-0.5969155498505413,0.3765018076221528,0.0,-0.380481157818879,0.0
2024-08-02,0.0,0.35833705035769514,-0.28122685523928237,-0.58544416384001,0.36827726956271123,0.0,-0.38703928849424096,0.0
2024-08-05,0.0,0.36233556129159006,-0.2883375126618934,-0.5724467937157645,0.3745250773962583,0.0,-0.38277466124886084,0.0
2024-08-06,0.2887827173144011,0.29442678161179364,-0.2468790288860426,-0.5020579722411299,0.32092718719379804,0.0,-0.3501188839759286,0.0
2024-08-07,0.30558836884212887,0.28564517907483516,-0.23959842777994872,-0.48926003113376393,0.3032815143770911,0.0,-0.3523802925812063,0.0
2024-08-08,0.30373119966413326,0.28255415582965476,-0.2561102037380794,-0.48707192005111877,0.2721334184113491,0.0,-0.3563337465921845,0.0
2024-08-09,0.3019446527456267,0.345307106452888,-0.2227934843320711,-0.459789205935652,0.26244693133499525,0.0,-0.3433696190599392,0.0
2024-08-12,0.3034286835055097,0.3444310913674417,-0.2122879772462679,-0.4615726334787701,0.25193937188213955,0.0,-0.3699607236113662,0.0
2024-08-13,0.0,0.43243853056049036,-0.2543323379151584,-0.5281633628386486,-0.300084018025577,0.0,-0.4281483099667635,0.0
2024-08-14,0.0,0.47238351421051883,-0.2424658417168986,-0.4988495406837838,-0.29703575578783853,0.0,-0.4117629898565109,0.0
2024-08-15,0.2606484982999771,0.3895517788726858,-0.19188094499034616,-0.3934611642821515,-0.24346968502969102,0.0,-0.43113517523376804,0.0
2024-08-16,0.28004715481114556,0.39025287992901403,-0.2078368270137291,-0.3716915349867988,-0.2500257440965587,0.0,-0.44649048818477044,0.0
2024-08-19,0.0,0.45651231126115044,-0.2352229531257725,-0.43871336728898036,-0.32171436880338783,0.0,-0.48172529144820864,0.0
2024-08-20,0.2558673065811899,0.30233779888440415,-0.181661628229939,-0.3414703270793155,-0.2353551609927252,0.22674193942866294,-0.35957803574669106,0.0
2024-08-21,0.250114202333346,0.3081554912007897,-0.17944251291737054,-0.32898621393507194,-0.23078375802803908,0.22199632006260736,-0.3739661816861567,0.0
2024-08-22,0.21154401590030056,0.2647963418990191,-0.1722761509763161,-0.26993223493843616,-0.1954878896195394,0.19724887558609153,-0.33660065458979266,-0.2447007563644634
2024-08-23,0.0,0.30074933909142837,-0.18034877608811462,-0.30445099022384287,-0.21257733620636174,0.22498110055947396,-0.38834466963327907,-0.2859304395358155
2024-08-26,0.21458037728629079,0.26807704407131533,0.1606680841406625,-0.2718584833342203,-0.18870137822208288,0.20213898971700892,-0.33671624710726883,-0.2545550644762414
2024-08-27,0.0,0.3195296721245176,0.18572380858189022,-0.3026747326892578,-0.194573984531761,0.22462736427290442,-0.385019678014968,-0.27605708481287833
2024-08-28,0.0,0.3179314881477636,0.1808353239697235,-0.34514480411171067,-0.1997921872989121,0.24529975359501702,-0.3465256742566721,-0.2656054844088397
2024-08-29,0.0,0.3276756579168377,0.1824239154018741,-0.339078224861243,-0.1991969229449078,0.24356052750176996,-0.344895145398075,-0.27787941865683846
2024-08-30,0.0,0.3221667354294367,0.1715844423162326,-0.3270870436246511,-0.19884920119825178,0.25258452067511084,-0.35582025389166194,-0.27314888796162884
2024-09-02,-0.285554523843356,0.2985174425855745,0.16162406456096456,-0.3070618320848363,0.0,0.24566628783053668,-0.32406954828251044,-0.2799727798879627
2024-09-03,-0.3097398162583725,0.3125630113703665,-0.15255734526444156,-0.2998724387300962,0.0,0.24281948287344365,0.3127934478181879,-0.2757996025513274
2024-09-04,-0.2793189141249277,0.2959085267013844,-0.13729452812356716,-0.25592646650839035,-0.17205970855931313,0.22773144003255638,0.2794206384587648,-0.25751411762069665
2024-09-05,-0.26969656127963515,0.2954600088396343,-0.1308798476623503,-0.2547381007253895,-0.17448417038122224,0.23474177072872143,0.2795716203775658,-0.22798205323728954
2024-09-06,-0.3057515829973094,0.3337351003046053,-0.15282094198734597,-0.29223330432095646,-0.19785269817795964,0.26469001163119965,0.31576687771292933,0.0
2024-09-09,-0.3089197269731158,0.33018974999464673,-0.15535849102624444,-0.28310652654906854,-0.20239323595740422,0.2936110836884209,0.30729587073869696,0.0
2024-09-10,-0.28989198263867194,0.3324180063323728,-0.15838685873437028,-0.2895021517121477,-0.21328453913922157,0.29489521349552844,0.30438843816800887,0.0
2024-09-11,-0.3026673256437516,0.32640545444146973,-0.15511852411457888,-0.273290793129713,-0.2106419590852786,0.2897101609895249,0.2279656239477371,0.0
2024-09-12,-0.2780912162894747,0.3243086598092347,-0.15490933078126753,-0.27150623658336265,-0.20223692689175976,0.26583255952695317,0.21443642293399684,0.0
2024-09-13,-0.26111879443344715,0.3073987155141193,-0.1487817386476729,-0.2861308528149345,-0.2158432781048328,0.2456220792307758,0.21120251483128913,0.0
2024-09-16,-0.24347685965699103,0.2944584771310853,-0.15682366124279074,-0.27476188324141226,-0.2173636244494761,0.26257146848126134,0.21781561605404764,0.0
2024-09-17,-0.2269905579709434,0.30564361408305774,-0.14449606221032887,-0.2531241884536949,-0.2134668758381491,0.3211621937041417,0.2093476889966002,0.0
2024-09-18,-0.23662046821057486,0.31678090046958574,-0.1531511666980473,-0.2728178709178302,-0.22375069994051328,0.2624588808264161,0.21553856343385347,0.0
2024-09-19,-0.23159044823514205,0.31556331244018193,-0.15238195467299548,-0.28318975166256016,-0.22140458932897328,0.25771083029702274,0.21833508997938128,0.0
2024-09-20,-0.228062929542105,0.29528483101732633,-0.16909103320655886,-0.26951386488749707,-0.22360803779951305,0.25348918064028614,0.2123097961815736,0.0
2024-09-23,-0.22888562453503236,0.2926615240036279,-0.16812853207179512,-0.26852254032266365,-0.22083240727234868,0.254330441272653,0.199184383575906,0.0
2024-09-24,-0.2012472276033716,0.2603021615459363,-0.14454109057835932,-0.23848895095254613,-0.20624758885099342,0.22297744512237783,0.17146613305090944,-0.18756379313814173
2024-09-25,-0.19961082806487157,0.24665500027502438,-0.1426327796012682,-0.23681144335036916,-0.20472341549837722,0.20790597222191576,0.1783021186452501,-0.18157010750273325
2024-09-26,-0.20243592257634313,0.23229562220720637,-0.1432233358216237,-0.2431986411653034,-0.21452007831827485,0.21064283276022577,0.17684977570697064,-0.17959671687283815
2024-09-27,-0.20299374798328942,0.23279684003046314,-0.15174774986050074,-0.24987326286946251,-0.22128391546051562,0.20126964204509837,0.17094121379453037,-0.17413961631798705
2024-09-30,-0.2144317440652138,0.23947109627787783,-0.1332822872974428,-0.26485709999314117,-0.21365087476037822,-0.20660013208261901,0.1638664129655932,-0.1772998201966573
2024-10-01,-0.21336247960800309,0.24640721911025032,-0.13301765951412284,-0.2641216436724777,-0.22408156398179407,-0.16562188351270352,0.16412385935503468,-0.1786064843296362
2024-10-02,-0.21251075607188552,0.23951299524994807,-0.12863362162847697,-0.291687049428511,-0.22901124650295465,-0.15475150820511832,0.16101662865115168,-0.17668793712562653
2024-10-03,-0.19594742500746284,0.23142449677952998,-0.13246608821071607,-0.2889624325023797,-0.29803351718357235,-0.13367662672393552,0.14995897807390124,-0.18239707937831665
2024-10-04,-0.21422024958919736,0.24518346802989247,-0.15552618547543776,-0.33027043335984846,-0.33490567826866585,-0.1423105752182483,0.0,-0.207554824287242
2024-10-07,-0.282891239089219,0.3116631784870974,-0.19948448602707872,-0.4129692663725011,0.0,-0.1680565062984184,0.0,-0.26186610929340426
2024-10-08,-0.24230986928920317,0.24568132801414433,-0.14006577893036218,-0.3618822646694631,0.3410004410967514,-0.12413633077307072,0.0,-0.20767278461472258
2024-10-09,-0.2433800989734736,0.2594321011606607,-0.14379785920640215,-0.38790272247360436,0.28378393776935706,-0.12564230956938302,0.0,-0.21490497074832418
2024-10-10,-0.26696945854483595,0.2575470833247197,-0.12876058382165065,-0.38589764355371703,0.2167709778724389,-0.13072856256065404,0.0,-0.1881347086290696
2024-10-11,-0.30249768701428725,0.3024239411765307,-0.14986552476379433,-0.458268011612156,0.0,-0.15430683306500953,0.0,-0.21685280822348252
2024-10-14,-0.33761122959933115,0.3081822065287157,-0.14317765950870212,-0.426556355976336,0.0,-0.14823265602019556,0.0,-0.21958853531278721
2024-10-15,-0.2916672224002792,0.2854245678837751,-0.12991934888130768,-0.33494965612636707,-0.2167768340669672,-0.13633987303245473,0.0,-0.18780441200954032
2024-10-16,-0.29534941783875257,0.2741416672178683,-0.12737323574676662,-0.33649335411978515,-0.23399467453137346,-0.12465269058405401,0.0,-0.18682584345747466
2024-10-17,-0.3204849385404449,0.2965362560346257,-0.1397019418225442,-0.3625412451876068,-0.25611432409032603,0.0,0.0,-0.20270024949346171
2024-10-18,-0.29264480892869554,0.28560680251343534,-0.12620457413115208,-0.3482127710398498,-0.22868941836590823,0.11494790515574875,0.0,-0.18230072763367622
2024-10-21,0.27644141373681613,0.2893691458555015,-0.1266974705959848,-0.3528198269932122,-0.22693997656627407,0.11690749177601231,0.0,-0.1888428294534614
2024-10-22,0.2871034974855583,0.29934094499787206,-0.12931829787616644,-0.3533516469197046,-0.23521089184844635,0.11893956489193057,0.0,-0.202072519759843
2024-10-23,0.2597355469782553,0.26378314565735406,-0.12162984136088527,-0.3029713878140317,-0.21313433127550116,0.10804138558623087,-0.20418918544334205,-0.18995298633285138
2024-10-24,0.25477639672950114,0.30158729312199367,-0.12013220263933229,-0.2939321358498656,-0.2092049334352045,0.10569755687028241,-0.1722940334717803,-0.19173606050325917
2024-10-25,-0.2869682041369309,0.3387852986237556,-0.12991214825345804,-0.33036325180472575,-0.2317742011014785,0.11978408398835509,0.0,-0.21345277660197026
2024-10-28,0.30410390155106676,0.33923821631915096,-0.14019496331002954,-0.29531519849679794,-0.246721382932193,0.11767101527398902,0.0,-0.19821524152728695
2024-10-29,-0.2785082551203659,0.33455922111109637,-0.14302724637568545,-0.29523149046337527,-0.25492951896090443,0.1283123524600313,0.0,-0.1981906267487963
2024-10-30,-0.23801510593513006,0.33192046811409004,-0.15440465676787157,-0.29217443498172563,-0.2627373740166912,0.14469344738424017,0.0,-0.20674316169280943
2024-10-31,-0.22848969242873066,0.3327714611700606,-0.1559100910467142,-0.2840275937517833,-0.2667254742597897,0.14420427767636737,0.0,-0.20584717370044767
2024-11-01,-0.2238906207931698,0.3448884254053849,-0.16012425056912893,-0.2915624259219755,-0.26935059594880423,0.14986636400978753,0.0,-0.17825547050324006
2024-11-04,-0.1989970729973456,0.28684075482454957,-0.1414184546829597,-0.27723765190070115,-0.23856265247358818,0.13677966435064612,-0.17553286895141781,-0.16001962175185677
2024-11-05,-0.1849853942002557,0.2865533017923539,-0.15471976579344338,-0.26894172663372495,-0.237962458993269,0.12793014212483983,-0.1725094968745716,-0.1575186848609914
2024-11-06,-0.18799159799353904,0.29510914410891265,-0.15582280085921663,-0.2548105942634447,-0.24699152943878486,0.1290008396587693,-0.1732072140283284,-0.16007768295894398
2024-11-07,-0.17597236072826364,0.27563349957756433,-0.174222414818267,-0.2353423813310861,-0.3061088643406664,0.12070381025419867,-0.1635769137740104,-0.15714980838217568
2024-11-08,-0.17081490934804291,0.2753432822387994,-0.18166149808950205,-0.23691315033822052,-0.2995516009561299,0.12350105222230874,-0.1617199408647132,-0.16056367024606374
2024-11-11,-0.1906979513471901,0.2974118548415925,-0.2120380790929114,-0.28264504102509586,-0.33688616371034624,0.13871802799747188,0.0,-0.17912513458888174
2024-11-12,-0.1743471061898012,0.299271722107507,-0.19573297718339222,-0.31911659439268913,-0.37162690556116035,0.12874261419646527,0.0,-0.1662653369425347
